experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,1,2000,2000,0.2585,2.3969533443450928,0.6080416588185104,0.22680920956796335,0.44559762312797785,-0.22680920956796327,0.9947717733296532,0.7679625637616898,1.0299886561482408,0.033910594633615565,1.0638992507818563,0.41947717952026836,0.4150973512179497,0.4747073880678353,0.9514434381624789,0.2585,0.015601700059162314,0.855766272749191,0.1605,0.0,0.35615505712060996,0.09882759774961405,0.540169156966987,0.15,0.01342655627743356,0.8656000846868334,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,2,2000,2000,0.264,2.1312906742095947,0.5768785755717676,0.09642224853454995,0.4358271235235733,-0.09642224853455003,0.9804604494287746,0.8840382008942247,0.9291274507657377,0.00851900373314085,0.9376464544988785,0.5995250433352258,0.2835033137928708,0.34422104391363667,0.8791262879838191,0.264,0.005495570408167527,0.9382609019051216,0.2155,0.002,0.3797348484848485,0.11770383827915369,0.6220951728755048,0.2,0.010647474444223407,0.8841230581137303,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,3,2000,2000,0.261,2.060319185256958,0.5651706688939354,0.15508458011703152,0.41088174546692086,-0.15508458011703144,1.0087926713972664,0.8537080912802348,0.8758840808602629,0.026634335167052825,0.9025184160273158,0.351512236707509,0.4317027913001322,0.4990379412135599,0.8477644251618273,0.261,0.011383579394509177,0.8712998230529329,0.177,0.0,0.3707920509749636,0.10972742711844441,0.6130772123918963,0.15,0.007757703126997202,0.8638417975530128,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,4,2000,2000,0.241,2.139784574508667,0.5690592432858972,0.2628334175717927,0.43340640070459924,-0.26283341757179274,0.9903193784566898,0.7274859608848971,0.914460999776685,0.007874583907864108,0.9223355836845492,0.3829396813703661,0.25190593642291365,0.41630518467548333,0.9549367949323353,0.241,0.004038062657624902,0.9334360499220279,0.2115,0.001,0.3916651632689879,0.1158707762771621,0.5905750833971293,0.2,0.0046761931597566414,0.9193722252316605,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,5,2000,2000,0.25,2.176215171813965,0.517608189335999,0.06462998523825192,0.3907600958983455,-0.06462998523825195,0.9664879542782492,0.9018579690399973,0.968782315532626,0.011486094664904578,0.9802684101975305,0.46684438806861683,0.3448008672425966,0.383030966641772,0.7668956308011065,0.25,0.0023515172695018926,0.8928848657753,0.244,0.0,0.414,0.12448441729455273,0.6269412414330784,0.25,0.0076609763848174426,0.7864455805500425,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,6,2000,2000,0.2515,2.4716484546661377,0.509590259263578,0.05361477876027554,0.3929873341862007,-0.053614778760275615,1.003619649399195,0.9500048706389194,1.0137908091286405,0.022142668902069618,1.0359334780307101,0.44503799306162056,0.3998472075077412,0.4420174589581035,0.6967157890427419,0.2515,0.010261920294554165,0.8883642991486893,0.1785,0.0,0.3522180211981285,0.10721743827948457,0.572013174066926,0.2,0.007211604243077523,0.8541976925318047,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,7,2000,2000,0.253,2.3214685916900635,0.584133860471436,0.19583392404430622,0.42738006635115144,-0.19583392404430627,0.9985860310672204,0.8027521070229142,0.9764923548359284,0.025758509696389598,1.002250864532318,0.3625655019515446,0.3962449316715479,0.5265768338064368,0.8939253418572914,0.253,0.009580141604873665,0.8782452370217938,0.186,0.0,0.3727426173733141,0.11543796983965797,0.5450860949766734,0.25,0.008156682194352931,0.8831733195947208,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,8,2000,2000,0.26,2.921196699142456,0.5067186166083714,0.07097743054720485,0.39579192427517185,0.07097743054720465,1.0063284488837538,1.0773058794309587,1.0321032503039418,0.009857246661666208,1.041960496965608,0.6435743742900718,0.36486460597729636,0.36035893732971286,0.5915085003774515,0.26,0.009788858143715799,0.8772901300985394,0.1645,0.0,0.3567047817047817,0.1076863130594736,0.5320185946756109,0.15,0.00789938071867933,0.8828770641387084,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,9,2000,2000,0.251,2.6937243938446045,0.45149871394932656,0.08421970959480196,0.3254005853101852,-0.08421970959480207,1.000148146210073,0.915928436615271,0.9025668728053668,0.004703827199743049,0.9072707000051099,0.3664844045809723,0.26498524022869024,0.324438135832231,0.7110669831100046,0.251,0.01238291151515844,0.8885271151393115,0.175,0.0,0.352286448332172,0.10675103238494921,0.5475588710171377,0.15,0.009878332084039482,0.8824606855516397,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,0,2000,2000,0.095,1.8598628044128418,0.786385672196186,0.6126765694521548,0.6521351809681162,-0.6126765694521548,0.988634815670337,0.3759582462181822,0.967340400209226,0.007300849566915901,0.9746412497761419,0.24919488993003153,0.4543741815051462,0.7753409529371939,1.266452572524736,0.095,0.0007182890487726693,0.6987810814647578,0.689,0.0,0.4543471939517302,0.15191159914747793,0.7603658648116849,0.5,0.0023948385261354007,0.6600560104191665,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,1,2000,2000,0.092,1.8024077415466309,0.8795916436182327,0.67810093521527,0.7154757768146159,-0.67810093521527,0.9947717733296532,0.31667083811438307,1.0548906820509933,0.009008568730862976,1.0638992507818563,0.25720745073141926,0.5264705026266012,0.7701496582188009,1.4691046522252587,0.092,0.00336111691809858,0.6381422932507997,0.6835,0.0,0.39580540126412567,0.13301268555211504,0.5949027146201571,0.3,0.00388398047082141,0.6485344000648833,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,2,2000,2000,0.11,1.7613520622253418,0.6684572352618873,0.476627353855536,0.5152034920299458,-0.47662735385553606,0.9804604494287746,0.5038330955732386,0.9331812604625606,0.004465194036317954,0.9376464544988785,0.21064333883580344,0.3328433624951848,0.5515543465384879,1.1523770147644259,0.11,0.0019355521567803432,0.7444774311854289,0.6075,0.0,0.3904494382022472,0.12389584418497898,0.596467352967145,0.2,0.00307390471690626,0.6861255313652606,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,3,2000,2000,0.1045,1.7873034477233887,0.8549994789877295,0.7054976283487744,0.727458401365619,-0.7054976283487745,1.0087926713972664,0.303295043048492,0.8588664394614041,0.04365197656591169,0.9025184160273158,0.33683649349224665,0.6072801117164061,0.7767456214613857,1.3559184040285308,0.1045,0.00231247356927956,0.6851842333489518,0.625,0.0,0.4243385988955944,0.13990568507761944,0.6536314454995417,0.4,0.0022349900159087982,0.6451006640577337,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,4,2000,2000,0.0935,1.831641674041748,0.8262119419942623,0.622632861363782,0.6610288607625319,-0.622632861363782,0.9903193784566898,0.3676865170929078,0.908369365404898,0.013966218279651166,0.9223355836845492,0.2363921010243731,0.4591459664590692,0.7220489210534841,1.393719413669362,0.0935,0.0004609035895346401,0.8231868861263986,0.68,0.0,0.4096675525246954,0.1390924501912883,0.6169165942625832,0.4,0.0013442367384049652,0.7656389578900169,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.1,s_learner,5,2000,2000,0.0935,1.7959811687469482,0.7616620669077734,0.5828738207252837,0.6134539996930221,-0.5828738207252836,0.9664879542782492,0.3836141335529654,0.9770324155150976,0.0032359946824329633,0.9802684101975305,0.24860826384313428,0.5213929275542779,0.6830338199923214,1.2330144215121188,0.0935,0.0012688373245176843,0.5586211511287793,0.675,0.0,0.39064569316670156,0.1260548220268922,0.629676634871974,0.3,0.0022069699348180186,0.5134047460535719,
