experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,error
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,26,168,75,0.19047619047619047,0.14828252792358398,0.9188462297306735,0.20883218087470867,0.6745926016637552,-0.20883218087470723,4.069120522463573,3.860288341588864,8.988753331461467,0.029943487235994937,9.018696818697462,1.1868225145783267,0.5483165679335265,0.7030457376211191,1.0700605410825477,0.19047619047619047,0.007285967761664096,0.6629183393993846,0.35119047619047616,0.0,0.53125,0.19636594647841588,0.669873707212682,0.56,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,27,168,75,0.16071428571428573,0.1486351490020752,44.46991724832323,8.635147618108816,26.951600852746868,8.635147618108816,-0.6684755489869564,7.966672069121858,79.6773317135986,3.170277888739733,82.84760960233834,83.33965776616947,9.708611628202751,12.868752719897733,24.613243418713857,0.16071428571428573,0.004285231794487487,0.6644842488754907,0.5178571428571429,0.0,0.5571315996847912,0.2605428961564781,0.5041670329991057,0.88,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,28,168,75,0.19642857142857142,0.17838215827941895,1.359640271480458,0.09329415826359222,0.9114843148124869,0.09329415826359298,3.7867168106442683,3.8800109689078606,9.852798940602659,0.20169385282912877,10.054492793431788,2.370765876714464,1.0964640757271507,0.7545343519597021,0.5556038222092918,0.19642857142857142,0.02660995930363535,0.5641039504217519,0.27976190476190477,0.0,0.5521885521885522,0.1776317749351929,0.5780265383522669,0.64,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,29,168,75,0.17261904761904762,0.13865017890930176,1.892290144309045,1.0168724142961123,1.50675888631529,-1.0168724142961125,5.052511980262755,4.035639565966643,11.344938263210697,0.02716936678371873,11.372107629994415,1.550956639166799,2.213069341720471,2.266016825121467,1.3979930473450468,0.17261904761904762,0.02639485444699982,0.7105970772979099,0.3273809523809524,0.0,0.5599106921359465,0.2236781180347871,0.4394008263432688,0.84,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,0,168,75,0.18452380952380953,0.24250507354736328,1.0119381286685825,0.2503257374909502,0.7919157892695442,0.25032573749094855,4.05634575318767,4.30667149067862,6.422132710637996,0.018754460543964235,6.44088717118196,1.224078524087409,1.1174565954750977,0.8336399238617733,0.8160073041837677,0.18452380952380953,0.009353915412797943,0.9116173577877823,0.4226190476190476,0.005952380952380952,0.6289145279020485,0.24467009674134496,0.5885897450091889,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,1,168,75,0.22023809523809523,0.21402692794799805,1.2142514183984954,0.4419761492531662,0.9297069574461422,-0.4419761492531665,4.2142477603062325,3.7722716110530663,8.238802977146783,0.0,8.238802977146783,1.4734179435802521,1.3683467392154196,1.0357766687479424,0.8957706625691043,0.22023809523809523,0.009801446083534261,0.6851747709926175,0.30952380952380953,0.0,0.4959768929234578,0.22634263215751693,0.5420891812639285,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,2,168,75,0.13095238095238096,0.22022700309753418,1.2710330983897806,0.28889805477438735,1.0097806923678847,0.2888980547743872,4.064009157208732,4.352907211983119,7.492020093452197,0.0,7.492020093452197,1.692518893524718,0.9972889424515528,1.1807816419557267,1.0746785733967232,0.13095238095238096,0.010310455823298485,0.589837947374574,0.5178571428571429,0.0,0.635118306351183,0.24931625999578796,0.6150878990166778,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,3,168,75,0.20833333333333334,0.22489213943481445,1.242945000432601,0.18427562322957414,0.908209035857231,-0.1842756232295752,4.011240467092333,3.8269648438627586,12.4062707271931,0.05300147535520239,12.459272202548302,1.5803399156514426,1.0445464515466525,1.1929362953712401,1.069632881564195,0.20833333333333334,0.018926678078473178,0.7631402464850572,0.32142857142857145,0.0,0.47969924812030074,0.1915529798427533,0.5891101807950034,0.56,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,4,168,75,0.17857142857142858,0.21453046798706055,1.5333592178841482,0.43959153679521457,1.109533138951815,0.43959153679521357,4.163696052943034,4.603287589738248,11.280221980526715,0.10180083312392263,11.382022813650638,2.3052344677089365,1.378099457470517,1.0562615974539393,1.0256793643856934,0.17857142857142858,0.014928652735355256,0.4799286559359998,0.2916666666666667,0.0,0.553623188405797,0.20178012603115364,0.4544147374625829,0.64,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,5,168,75,0.19642857142857142,0.21771478652954102,0.9208411954227192,0.2955980387119257,0.6980512412457297,0.29559803871192647,3.9331437410854035,4.228741779797329,6.383491605800797,0.0,6.383491605800797,1.0697820083309992,0.9281347181353681,0.8096885286428275,0.8550091699228911,0.19642857142857142,0.014974793747271597,0.5259175146296434,0.31547619047619047,0.0,0.4444444444444444,0.232417434588024,0.47899957880016975,0.76,
