experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,7,2000,2000,0.51,3.6581971645355225,0.5826120961030928,0.07811261508855816,0.44148250920242604,-0.07811261508855823,0.9985860310672204,0.9204734159786623,0.9642887980976679,0.037962066434650166,1.002250864532318,0.5363861760154337,0.4938271948797282,0.5538637893871774,0.7206988918300026,0.51,0.0009521209888639005,0.9985205767614624,0.1235,0.142,0.5769107643057223,0.15091819515050664,0.8305194614335946,0.3,0.0009356981514776609,0.9987380492783596,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,8,2000,2000,0.499,3.60032057762146,0.6522947242808271,0.06235145861448921,0.4924266277997762,-0.062351458614489264,1.0063284488837538,0.9439769902692646,1.0028213624509905,0.03913913451461748,1.041960496965608,0.7169245486506527,0.5254316598115636,0.54040260869349,0.7873115090136782,0.499,0.0007158861344222356,0.9990813436053925,0.1365,0.137,0.5739902959611839,0.14212709122550993,0.8292557015388704,0.2,0.0008771925079212338,0.998730798774679,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,9,2000,2000,0.498,3.6638410091400146,0.5897481548621195,0.1748486199293705,0.4504030244934628,-0.17484861992937056,1.000148146210073,0.8252995262807025,0.8538893115745241,0.05338138843058582,0.9072707000051099,0.5350563409107365,0.507765375523374,0.5282689672650652,0.7536792940957185,0.498,0.0014049232021864863,0.9990312990800561,0.1425,0.13,0.5662410598569577,0.1563961160362114,0.8361638333270652,0.3,0.0013765540347884901,0.9987205651507035,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,0,2000,2000,0.499,1.755150556564331,0.5539591442454765,0.10156891332199292,0.40968508093976,-0.10156891332199286,0.988634815670337,0.887065902348344,0.952379799171513,0.022261450604628807,0.9746412497761419,0.48913531735302385,0.3788194338870234,0.42040489381972185,0.8173035770462669,0.499,0.0014952215818768806,0.9980337913665922,0.123,0.1295,0.5718662874651499,0.14203982902704776,0.9104280030679212,0.25,0.0009712938983009934,0.9984302399064274,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,1,2000,2000,0.5105,2.2357823848724365,0.5538626842145138,0.2386497330841546,0.39569588284992585,-0.23864973308415466,0.9947717733296532,0.7561220402454986,1.0406282669838698,0.023270983797986533,1.0638992507818563,0.2975757598145429,0.3764145073518734,0.48506265369550017,0.8726571489863291,0.5105,0.0022316345866352748,0.9980915377038185,0.1315,0.1455,0.5844887595429584,0.1416817875291552,0.8533954996058057,0.2,0.002558346252843783,0.998262172628757,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,2,2000,2000,0.49,2.3357203006744385,0.5213223211939861,0.13881196682311836,0.38662935580414237,-0.1388119668231185,0.9804604494287746,0.8416484826056563,0.9279727968361898,0.009673657662688684,0.9376464544988785,0.45319763482861525,0.27037769720130317,0.3608959755604208,0.8236320475591656,0.49,0.0011167402698979232,0.9990828150015654,0.15,0.131,0.5794717887154862,0.14417186400550386,0.9382870770090245,0.2,0.001601387517899445,0.9987611211091061,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,3,2000,2000,0.506,2.3924989700317383,0.5335680390853804,0.2245384039863505,0.38823875170477373,-0.2245384039863505,1.0087926713972664,0.7842542674109159,0.8720034247030648,0.03051499132425095,0.9025184160273158,0.3206860935099791,0.397536658323473,0.4699290068739784,0.8105992675486597,0.506,0.0009766886530038783,0.9979228753006492,0.1245,0.139,0.5584684194524011,0.15133440075318144,0.955832963368582,0.15,0.0008457942954147111,0.9982092317664979,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,4,2000,2000,0.487,2.115527391433716,0.5874022106957537,0.20871245755162993,0.44798264976204555,-0.20871245755162987,0.9903193784566898,0.7816069209050599,0.9164202871713446,0.005915296513204549,0.9223355836845492,0.47353067791186326,0.23593809514978895,0.41138074297212895,0.9649006296848158,0.487,0.00033349188001739126,0.999146794657592,0.132,0.119,0.5701914494198078,0.13479144239865753,0.823212319418831,0.2,0.0003055798826452782,0.9994449347111151,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,5,2000,2000,0.5,2.2660746574401855,0.5456268578959862,0.09696279789299211,0.40889095178918394,-0.09696279789299203,0.9664879542782492,0.8695251563852571,0.961892144742096,0.01837626545543458,0.9802684101975305,0.4200930393680857,0.3884360580158735,0.47582081358518685,0.7981657050365487,0.5,0.00030246111815194533,0.9971994069887791,0.158,0.148,0.576,0.1525090051220931,0.9050378891570118,0.2,0.0008246908788651081,0.9947037055828588,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,6,2000,2000,0.5035,2.084425687789917,0.4618801298115592,0.07465590911737363,0.34417529002914704,-0.07465590911737367,1.003619649399195,0.9289637402818213,1.0240756186220095,0.011857859408700655,1.0359334780307101,0.4096182960925525,0.27847608085247477,0.3464392142221887,0.6985533709083104,0.5035,0.0013698851953383652,0.9975804683579379,0.1285,0.13,0.5626505698779241,0.14185099304674093,0.8686346125624044,0.2,0.0007301877544001296,0.9979005869446912,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,7,2000,2000,0.51,1.934260606765747,0.5560519401590512,0.16785791538855965,0.41932798813789246,-0.16785791538855965,0.9985860310672204,0.8307281156786608,0.9804942600777972,0.021756604454520878,1.002250864532318,0.46185544433951753,0.3450314183599633,0.46983911163273195,0.8268428621432278,0.51,0.0009521209888639005,0.9985205767614624,0.1235,0.142,0.5769107643057223,0.15091819515050664,0.8305194614335946,0.3,0.0009356981514776609,0.9987380492783596,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,8,2000,2000,0.499,2.208767890930176,0.5661193809294977,0.11352263168279986,0.4481495983617846,-0.11352263168279983,1.0063284488837538,0.892805817200954,1.022174748809623,0.019785748155985106,1.041960496965608,0.587508779132024,0.39856541885456764,0.43856218706849703,0.765249543133329,0.499,0.0007158861344222356,0.9990813436053925,0.1365,0.137,0.5739902959611839,0.14212709122550993,0.8292557015388704,0.2,0.0008771925079212338,0.998730798774679,
confounding,confounding,synthetic,confounding_strength,2.0,neural_rep,9,2000,2000,0.498,2.5469584465026855,0.566312587024718,0.2578819072539219,0.4238352918050731,-0.257881907253922,1.000148146210073,0.7422662389561511,0.8836227580580814,0.02364794194702846,0.9072707000051099,0.3426177633730249,0.39364620807720413,0.4927172699920347,0.8761992968667665,0.498,0.0014049232021864863,0.9990312990800561,0.1425,0.13,0.5662410598569577,0.1563961160362114,0.8361638333270652,0.3,0.0013765540347884901,0.9987205651507035,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,0,2000,2000,0.4965,1.771852731704712,0.7081981699163893,0.5348226594295753,0.5686553147417082,-0.5348226594295753,0.988634815670337,0.45381215624076165,0.96536522696628,0.00927602280986184,0.9746412497761419,0.2454326616681094,0.45028119239328634,0.5937842621983425,1.179240644576267,0.4965,3.383675965346559e-05,0.9999227731064358,0.224,0.236,0.6855085899209061,0.16616594811922064,1.0704719173082309,0.25,3.025872896274123e-05,0.9999375487075144,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,1,2000,2000,0.509,1.7885713577270508,0.7925261921682778,0.6154702430090796,0.6405263349701649,-0.6154702430090796,0.9947717733296532,0.37930153032057357,1.0523575489259829,0.011541701855873443,1.0638992507818563,0.2750422861990395,0.4732138247744289,0.6651136540755095,1.3305770571816145,0.509,0.00015604079960283816,0.9998862440250266,0.2225,0.2285,0.6839696061523933,0.15843115307765104,0.9912300883131849,0.25,0.00012964513018455336,0.9999272376623307,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,2,2000,2000,0.5005,1.8127567768096924,0.760561425110006,0.5798183505441431,0.6106261351866469,-0.5798183505441432,0.9804604494287746,0.40064209888463154,0.9316818169318388,0.005964637567039688,0.9376464544988785,0.22403983932139465,0.450795043893836,0.6326708420931278,1.2884612178192338,0.5005,6.040285467036402e-05,0.999956545270345,0.2335,0.231,0.674950674950675,0.16145500472137542,1.063286298889053,0.2,6.411588516600178e-05,0.9999562349884881,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,3,2000,2000,0.506,1.8041884899139404,0.7671580844766904,0.6147818340909188,0.6387710812937268,-0.6147818340909188,1.0087926713972664,0.3940108373063476,0.8870642049857215,0.015454211041594279,0.9025184160273158,0.29873776836483146,0.5945158194044042,0.6626658114092864,1.21338650681939,0.506,2.744139973475248e-05,0.9999148807738771,0.231,0.2525,0.6912315373413772,0.17766065236422243,1.1367176611426328,0.2,2.4583428592421324e-05,0.999923881739039,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,4,2000,2000,0.489,1.7854297161102295,0.7599294333118085,0.610563055183032,0.6354665426798137,-0.610563055183032,0.9903193784566898,0.3797563232736578,0.9148348871878396,0.007500696496709591,0.9223355836845492,0.2643947714486947,0.5394359756002791,0.6692769366111707,1.2252116509540545,0.489,1.0968836081616453e-05,0.9999785929082607,0.229,0.213,0.6801431893036229,0.15674844604185473,1.0124200144089188,0.2,5.334438393435392e-06,0.9999868880489339,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,5,2000,2000,0.5055,1.779470682144165,0.7753889017018682,0.5898225690779048,0.6291531130791731,-0.5898225690779048,0.9664879542782492,0.3766653852003444,0.9687155156453173,0.0115528945522132,0.9802684101975305,0.2657016172081492,0.4840093251677298,0.6469541413286225,1.296726554949468,0.5055,1.2030353755529024e-05,0.9996899020050752,0.226,0.2355,0.6673007433899502,0.1686782205820595,1.0467255569174587,0.3,2.3668391833659768e-05,0.9996109156327363,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,6,2000,2000,0.506,1.7953453063964844,0.808921746498315,0.6543743531175427,0.6799929819684855,-0.6543743531175428,1.003619649399195,0.34924529628165224,1.0273495716827297,0.008583906347980452,1.0359334780307101,0.25950011010462054,0.5509396588167182,0.7610629656849879,1.2912497493873583,0.506,4.415132484811301e-05,0.9998583275133368,0.219,0.227,0.6691283544830455,0.15652598756601604,1.0560349132753648,0.2,1.9716230502898855e-05,0.9999033350218561,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,7,2000,2000,0.5095,1.833939552307129,0.7615089562177345,0.6005576383790618,0.6263047903255681,-0.6005576383790618,0.9985860310672204,0.39802839268815865,0.9913027613266132,0.010948103205704829,1.002250864532318,0.3044546750768701,0.5217335893002184,0.6358681758866106,1.2451331804725454,0.5095,3.154261444584684e-05,0.9999273186685765,0.222,0.229,0.6871720691169512,0.17060548417801155,0.9864048263779975,0.2,2.8609209202772686e-05,0.9999550052465405,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,8,2000,2000,0.5015,1.8155055046081543,0.7970776150210007,0.5846783274037541,0.6399074397085005,-0.5846783274037542,1.0063284488837538,0.42165012147999964,1.0323402360541523,0.009620260911455736,1.041960496965608,0.27917141776762,0.4237252986913825,0.6797999759242415,1.349712221532495,0.5015,4.1346334624324655e-05,0.9999420014298717,0.2145,0.2225,0.6681470133231199,0.16095760561629271,0.9804155971665184,0.25,2.5966150330933505e-05,0.9999546164393236,
confounding,confounding,synthetic,confounding_strength,3.0,s_learner,9,2000,2000,0.4895,1.8087949752807617,0.7990198139552013,0.6250402153755161,0.6450904627787989,-0.6250402153755162,1.000148146210073,0.3751079308345569,0.8979366793599961,0.009334020645113794,0.9072707000051099,0.2713550096105171,0.505059014671232,0.6727877846461441,1.3313035340077604,0.4895,6.120675119102716e-05,0.999943554126485,0.235,0.2145,0.6706947763963909,0.17355766944768275,0.9712809141096591,0.35,5.1082230900718104e-05,0.9999540657592597,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,0,2000,2000,0.4965,1.773650884628296,1.022867776861334,0.3816793254716412,0.8007173565669506,-0.3816793254716412,0.988634815670337,0.6069554901986958,0.7931039828112477,0.18153726696489414,0.9746412497761419,1.1192477892286519,0.9478039217131994,0.8979651645682738,1.1079912595678345,0.4965,3.383675965346559e-05,0.9999227731064358,0.224,0.236,0.6855085899209061,0.16616594811922064,1.0704719173082309,0.25,3.025872896274123e-05,0.9999375487075144,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,1,2000,2000,0.509,1.800671100616455,1.017555905571241,0.42645055859652037,0.8030066500364553,-0.4264505585965204,0.9947717733296532,0.5683212147331328,0.8582232226156074,0.20567602816624897,1.0638992507818563,1.000738786336261,0.874813424888142,0.9528582957653217,1.2111831014345218,0.509,0.00015604079960283816,0.9998862440250266,0.2225,0.2285,0.6839696061523933,0.15843115307765104,0.9912300883131849,0.25,0.00012964513018455336,0.9999272376623307,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,2,2000,2000,0.5005,1.8039636611938477,0.9984044027691582,0.3030146954801223,0.7899329396984565,-0.3030146954801222,0.9804604494287746,0.6774457539486524,0.7710376567654521,0.1666087977334264,0.9376464544988785,1.0389621912078915,0.9223601021683415,0.8812263425554429,1.1315895661547162,0.5005,6.040285467036402e-05,0.999956545270345,0.2335,0.231,0.674950674950675,0.16145500472137542,1.063286298889053,0.2,6.411588516600178e-05,0.9999562349884881,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,3,2000,2000,0.506,1.841817855834961,1.02848067159615,0.43526660150682484,0.8111298702289285,-0.43526660150682495,1.0087926713972664,0.5735260698904415,0.7127350470276348,0.18978336899968096,0.9025184160273158,1.060659441560511,0.9472532277274218,0.9626483302759573,1.1323034183437362,0.506,2.744139973475248e-05,0.9999148807738771,0.231,0.2525,0.6912315373413772,0.17766065236422243,1.1367176611426328,0.2,2.4583428592421324e-05,0.999923881739039,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,4,2000,2000,0.489,1.8387694358825684,1.0828829829966173,0.5074745475112086,0.8501142327961163,-0.5074745475112085,0.9903193784566898,0.4828448309454813,0.6982547541682114,0.2240808295163378,0.9223355836845492,1.0529011704658928,1.042135503877779,1.0072778978016317,1.217081005046046,0.489,1.0968836081616453e-05,0.9999785929082607,0.229,0.213,0.6801431893036229,0.15674844604185473,1.0124200144089188,0.2,5.334438393435392e-06,0.9999868880489339,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,5,2000,2000,0.5055,1.8186719417572021,0.9558160662584797,0.3101724866334248,0.7518142206601467,-0.3101724866334248,0.9664879542782492,0.6563154676448244,0.8157278130633763,0.16454059713415425,0.9802684101975305,0.8624902383672584,0.8900586290439353,0.8994718799927626,1.1442001454113018,0.5055,1.2030353755529024e-05,0.9996899020050752,0.226,0.2355,0.6673007433899502,0.1686782205820595,1.0467255569174587,0.3,2.3668391833659768e-05,0.9996109156327363,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,6,2000,2000,0.506,1.8412189483642578,0.9994150147786681,0.4397920861875675,0.7923636389520641,-0.4397920861875675,1.003619649399195,0.5638275632116274,0.8455619379648773,0.1903715400658328,1.0359334780307101,1.013749964479302,0.9870033455534168,0.8760699867198483,1.107229999057758,0.506,4.415132484811301e-05,0.9998583275133368,0.219,0.227,0.6691283544830455,0.15652598756601604,1.0560349132753648,0.2,1.9716230502898855e-05,0.9999033350218561,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,7,2000,2000,0.5095,1.811394453048706,0.9910846471264119,0.39766166720180407,0.7893301851626435,-0.397661667201804,0.9985860310672204,0.6009243638654164,0.8206471084376832,0.18160375609463486,1.002250864532318,1.023349504241131,0.8887141703765136,0.8814494135139842,1.1467279354912427,0.5095,3.154261444584684e-05,0.9999273186685765,0.222,0.229,0.6871720691169512,0.17060548417801155,0.9864048263779975,0.2,2.8609209202772686e-05,0.9999550052465405,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,8,2000,2000,0.5015,1.7668688297271729,0.9785168385417845,0.33984540171623934,0.7668290293734695,-0.3398454017162393,1.0063284488837538,0.6664830471675145,0.8695453750940765,0.17241512187153152,1.041960496965608,0.9730375230036324,0.9076762368220498,0.8949898201281589,1.1217378762624175,0.5015,4.1346334624324655e-05,0.9999420014298717,0.2145,0.2225,0.6681470133231199,0.16095760561629271,0.9804155971665184,0.25,2.5966150330933505e-05,0.9999546164393236,
confounding,confounding,synthetic,confounding_strength,3.0,t_learner,9,2000,2000,0.4895,1.7612059116363525,1.0473246559515221,0.4948918838109331,0.8320356387641061,-0.49489188381093313,1.000148146210073,0.5052562623991399,0.7049423914192297,0.20232830858588025,0.9072707000051099,1.0300132056256754,0.9166883904239753,1.033444998771932,1.1909250041324184,0.4895,6.120675119102716e-05,0.999943554126485,0.235,0.2145,0.6706947763963909,0.17355766944768275,0.9712809141096591,0.35,5.1082230900718104e-05,0.9999540657592597,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,0,2000,2000,0.4965,3.5240495204925537,0.6244302684514982,0.01298118263792103,0.47888394907242504,-0.012981182637921036,0.988634815670337,0.9756536330324159,0.9392371201625154,0.03540412961362649,0.9746412497761419,0.6852628630842251,0.5215638491221821,0.5541122183439008,0.7148414158973343,0.4965,3.383675965346559e-05,0.9999227731064358,0.224,0.236,0.6855085899209061,0.16616594811922064,1.0704719173082309,0.25,3.025872896274123e-05,0.9999375487075144,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,1,2000,2000,0.509,3.5688998699188232,0.6109934721261718,0.15821417165655072,0.4658017995318787,-0.15821417165655077,0.9947717733296532,0.8365576016731024,1.0154348316296629,0.04846441915219346,1.0638992507818563,0.5663021405557067,0.506522270950572,0.5376882373705485,0.7917578707847703,0.509,0.00015604079960283816,0.9998862440250266,0.2225,0.2285,0.6839696061523933,0.15843115307765104,0.9912300883131849,0.25,0.00012964513018455336,0.9999272376623307,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,2,2000,2000,0.5005,3.6280295848846436,0.5748686400599632,0.06644286875065142,0.4362124012056364,-0.06644286875065147,0.9804604494287746,0.9140175806781232,0.9086693541725558,0.028977100326322724,0.9376464544988785,0.6155871801179378,0.4602871413573445,0.47692370531214373,0.7096673613633583,0.5005,6.040285467036402e-05,0.999956545270345,0.2335,0.231,0.674950674950675,0.16145500472137542,1.063286298889053,0.2,6.411588516600178e-05,0.9999562349884881,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,3,2000,2000,0.506,3.75999116897583,0.6136452734053481,0.18366350473596882,0.4681608255704697,-0.18366350473596896,1.0087926713972664,0.8251291666612975,0.8517506249228681,0.050767791104447624,0.9025184160273158,0.5523977597455091,0.5117402327358948,0.5335823944887553,0.8090182716169639,0.506,2.744139973475248e-05,0.9999148807738771,0.231,0.2525,0.6912315373413772,0.17766065236422243,1.1367176611426328,0.2,2.4583428592421324e-05,0.999923881739039,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,4,2000,2000,0.489,3.6374495029449463,0.6251872688061444,0.10695915011064006,0.47723198218429536,-0.10695915011064003,0.9903193784566898,0.8833602283460498,0.8701546128924865,0.05218097079206263,0.9223355836845492,0.6718530887895034,0.5344615858706634,0.5516722352078968,0.7225361371741119,0.489,1.0968836081616453e-05,0.9999785929082607,0.229,0.213,0.6801431893036229,0.15674844604185473,1.0124200144089188,0.2,5.334438393435392e-06,0.9999868880489339,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,5,2000,2000,0.5055,3.628316879272461,0.6275960230275733,0.13047424540789077,0.4667727091160056,-0.13047424540789065,0.9664879542782492,0.8360137088703584,0.936482331748822,0.04378607844870852,0.9802684101975305,0.5621374931723884,0.47230536820978813,0.5363738938443656,0.8652971723127366,0.5055,1.2030353755529024e-05,0.9996899020050752,0.226,0.2355,0.6673007433899502,0.1686782205820595,1.0467255569174587,0.3,2.3668391833659768e-05,0.9996109156327363,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,6,2000,2000,0.506,3.693207025527954,0.6011906318024509,0.14735063653695368,0.4554949983577575,-0.1473506365369538,1.003619649399195,0.8562690128622412,0.9820457822124913,0.05388769581821884,1.0359334780307101,0.4878189341324517,0.55272703009098,0.5603741973162731,0.7669595685294933,0.506,4.415132484811301e-05,0.9998583275133368,0.219,0.227,0.6691283544830455,0.15652598756601604,1.0560349132753648,0.2,1.9716230502898855e-05,0.9999033350218561,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,7,2000,2000,0.5095,3.577024459838867,0.6356882231657169,0.09026325966573145,0.4858116738646959,-0.09026325966573147,0.9985860310672204,0.908322771401489,0.9511784942570152,0.05107237027530287,1.002250864532318,0.5490191094604933,0.5387296732628887,0.5598146748421973,0.843418018962684,0.5095,3.154261444584684e-05,0.9999273186685765,0.222,0.229,0.6871720691169512,0.17060548417801155,0.9864048263779975,0.2,2.8609209202772686e-05,0.9999550052465405,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,8,2000,2000,0.5015,3.552432060241699,0.6743030148850754,0.09156786040743214,0.5084995693356896,-0.09156786040743213,1.0063284488837538,0.9147605884763217,0.9992217288633051,0.042738768102302926,1.041960496965608,0.7039171552222987,0.5363581308191864,0.5405839056736979,0.8621646354072254,0.5015,4.1346334624324655e-05,0.9999420014298717,0.2145,0.2225,0.6681470133231199,0.16095760561629271,0.9804155971665184,0.25,2.5966150330933505e-05,0.9999546164393236,
confounding,confounding,synthetic,confounding_strength,3.0,x_learner,9,2000,2000,0.4895,3.592583417892456,0.6374806348321798,0.15289178146806304,0.4776452585085307,-0.15289178146806304,1.000148146210073,0.8472563647420099,0.8508302555486298,0.05644044445648011,0.9072707000051099,0.5639436948958183,0.49397259187771997,0.5598512277179958,0.8660550960693366,0.4895,6.120675119102716e-05,0.999943554126485,0.235,0.2145,0.6706947763963909,0.17355766944768275,0.9712809141096591,0.35,5.1082230900718104e-05,0.9999540657592597,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,0,2000,2000,0.4965,1.8160085678100586,0.5387187420303455,0.06826365937707368,0.40351311972619885,-0.06826365937707358,0.988634815670337,0.9203711562932633,0.9612572093081281,0.01338404046801378,0.9746412497761419,0.49843142976307975,0.3556439239780914,0.40784438350487817,0.7871581798243321,0.4965,3.383675965346559e-05,0.9999227731064358,0.224,0.236,0.6855085899209061,0.16616594811922064,1.0704719173082309,0.25,3.025872896274123e-05,0.9999375487075144,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,1,2000,2000,0.509,2.5985045433044434,0.5432369245069214,0.16917167993947146,0.3964495357016473,-0.16917167993947146,0.9947717733296532,0.8256000933901817,1.0436244526819625,0.020274798099893854,1.0638992507818563,0.3704737464598337,0.35247243976632525,0.46955525842980317,0.8357366010060016,0.509,0.00015604079960283816,0.9998862440250266,0.2225,0.2285,0.6839696061523933,0.15843115307765104,0.9912300883131849,0.25,0.00012964513018455336,0.9999272376623307,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,2,2000,2000,0.5005,2.407045602798462,0.5470986220503725,0.1666693387318764,0.4129611468904077,-0.1666693387318764,0.9804604494287746,0.8137911106968982,0.9291274507657377,0.00851900373314085,0.9376464544988785,0.4921095602890804,0.2388821306457358,0.37109013596916496,0.8719651531536645,0.5005,6.040285467036402e-05,0.999956545270345,0.2335,0.231,0.674950674950675,0.16145500472137542,1.063286298889053,0.2,6.411588516600178e-05,0.9999562349884881,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,3,2000,2000,0.506,2.045379877090454,0.5490826127910629,0.20711447650310133,0.39235788564970736,-0.2071144765031013,1.0087926713972664,0.801678194894165,0.8842643799171671,0.01825403611014864,0.9025184160273158,0.2970354339488819,0.37948963363776245,0.4722565116213616,0.8664284268474459,0.506,2.744139973475248e-05,0.9999148807738771,0.231,0.2525,0.6912315373413772,0.17766065236422243,1.1367176611426328,0.2,2.4583428592421324e-05,0.999923881739039,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,4,2000,2000,0.489,1.9999840259552002,0.6060674387339264,0.25015457599830626,0.4646973259068254,-0.25015457599830637,0.9903193784566898,0.7401648024583836,0.9164202871713446,0.005915296513204549,0.9223355836845492,0.4492778998316053,0.26083362609143573,0.4609830430557193,0.9934187351826979,0.489,1.0968836081616453e-05,0.9999785929082607,0.229,0.213,0.6801431893036229,0.15674844604185473,1.0124200144089188,0.2,5.334438393435392e-06,0.9999868880489339,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,5,2000,2000,0.5055,2.3617048263549805,0.5883553465898826,0.1455530960907523,0.4435199785840803,-0.14555309609075234,0.9664879542782492,0.8209348581874969,0.939943126250463,0.04032528394706758,0.9802684101975305,0.39826004073269056,0.44665937485808993,0.5520824775516888,0.8495512557997716,0.5055,1.2030353755529024e-05,0.9996899020050752,0.226,0.2355,0.6673007433899502,0.1686782205820595,1.0467255569174587,0.3,2.3668391833659768e-05,0.9996109156327363,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,6,2000,2000,0.506,2.3948254585266113,0.4952152260354976,0.13363713404014943,0.3725730606786483,-0.1336371340401496,1.003619649399195,0.8699825153590455,1.0148041564162862,0.021129321614423935,1.0359334780307101,0.3891828979987615,0.3527196128494195,0.41158159815851975,0.7319006866122452,0.506,4.415132484811301e-05,0.9998583275133368,0.219,0.227,0.6691283544830455,0.15652598756601604,1.0560349132753648,0.2,1.9716230502898855e-05,0.9999033350218561,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,7,2000,2000,0.5095,2.1028730869293213,0.5760233164528754,0.2270605610765053,0.43231179193109587,-0.2270605610765053,0.9985860310672204,0.7715254699907151,0.9632474909918562,0.039003373540461794,1.002250864532318,0.4536390118145773,0.38408093349979155,0.5041399404569622,0.8483795426030444,0.5095,3.154261444584684e-05,0.9999273186685765,0.222,0.229,0.6871720691169512,0.17060548417801155,0.9864048263779975,0.2,2.8609209202772686e-05,0.9999550052465405,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,8,2000,2000,0.5015,2.338526964187622,0.47534779334763344,0.11357289266606907,0.3648677540819728,-0.11357289266606904,1.0063284488837538,0.8927555562176848,1.0311828454755203,0.010777651490087692,1.041960496965608,0.4582459874497327,0.2874166504043745,0.36448355294243784,0.6916473973440975,0.5015,4.1346334624324655e-05,0.9999420014298717,0.2145,0.2225,0.6681470133231199,0.16095760561629271,0.9804155971665184,0.25,2.5966150330933505e-05,0.9999546164393236,
confounding,confounding,synthetic,confounding_strength,3.0,neural_rep,9,2000,2000,0.4895,2.8872509002685547,0.5881429599719008,0.2669427625156092,0.43872457984367075,-0.2669427625156093,1.000148146210073,0.7332053836944638,0.8804806032261068,0.026790096779003125,0.9072707000051099,0.3537211495202332,0.40638170704711224,0.5087812339332948,0.9135236603476176,0.4895,6.120675119102716e-05,0.999943554126485,0.235,0.2145,0.6706947763963909,0.17355766944768275,0.9712809141096591,0.35,5.1082230900718104e-05,0.9999540657592597,
