experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,selected_config,selected_index,val_mse_selected,n_configs_evaluated,tuning_seconds,refit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,error,diag_true_ps_min,diag_true_ps_max
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,18,2000,2000,0.518,11.75469422340393,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2296373320311579,6,7.531000852584839,4.191664695739746,0.8375185844069707,0.02904016250669328,0.6714813084906164,-0.029040162506693255,0.9985727292068496,0.9695325667001563,0.986896446628688,0.0925723501160236,1.0794687967447116,0.820928841949289,0.779670808190042,0.814947939094751,0.927253277581443,0.518,0.30433364425062887,0.6877242160908482,0.0,0.0,0.10219644659478684,0.03902893634136021,0.08684168392760973,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,19,2000,2000,0.4935,12.065534114837646,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2006989402630025,6,8.011584043502808,4.027155876159668,0.8164277205461732,0.05679741267442018,0.6471321893839058,0.05679741267442019,1.0013442425231096,1.0581416551975298,0.8621802503222118,0.06931560804610759,0.9314958583683194,0.816876689517744,0.8115341707308985,0.7964805529197819,0.8402144870115749,0.4935,0.33888954490192524,0.6511087888037899,0.0,0.0,0.09395687871250241,0.03365141035218352,0.077437892271242,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,20,2000,2000,0.4755,12.02143907546997,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19579956036709986,6,7.877845287322998,4.11814546585083,0.9045905827761971,0.058784278667278644,0.7163157427999627,0.05878427866727853,0.9972729066129272,1.0560571852802059,0.940319106479621,0.09392246943021698,1.034241575909838,0.9612246036559872,0.9382983712664895,0.8171126984870951,0.8950456723350493,0.4755,0.3617193235184242,0.5954856007967797,0.0,0.0,0.08989383509807047,0.02568745522208655,0.07967446168670389,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,21,2000,2000,0.4985,12.054460048675537,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1922454697589055,6,7.864446640014648,4.165258407592773,0.8852198880492356,0.011781379640037226,0.6985475136985326,-0.01178137964003724,0.9942709486025046,0.9824895689624674,0.8879979595199106,0.0982468830517974,0.986244842571708,0.8191783676001604,0.868572354951923,0.8693325391154493,0.9763435888537895,0.4985,0.3101180886788159,0.6413869166994082,0.0,0.0,0.0938728448556037,0.03703018654521409,0.08597188552461899,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,22,2000,2000,0.491,12.312707424163818,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2016310885150493,6,8.060458660125732,4.222067594528198,0.8701413548530827,0.074650746903554,0.6899045549076153,0.07465074690355385,1.005694401834314,1.080345148737868,0.956658148657652,0.07995002629688908,1.036608174954541,0.8562027082616468,0.8680022300479466,0.8193924259323059,0.9330964650153903,0.491,0.3407052463480576,0.6461462133889466,0.0,0.0,0.08840464310436581,0.03382187253859759,0.09163018508675916,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,23,2000,2000,0.503,12.21036171913147,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19759026646485872,6,8.038766860961914,4.145811557769775,0.7984874071291714,0.02101701726366212,0.6317095580372798,0.021017017263662112,0.9863786558371623,1.0073956731008245,0.8994725491512467,0.08918559187434072,0.9886581410255875,0.8643658168606246,0.7497912491378736,0.7637293946121689,0.811006033602667,0.503,0.35919448554826816,0.6455945253278249,0.0,0.0,0.07509470340932274,0.029279438740008608,0.10956228566621484,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,24,2000,2000,0.5055,11.857156753540039,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2095061070501169,6,7.764392614364624,4.061928749084473,0.822516389638217,0.039810086333178396,0.641966576570095,0.039810086333178375,0.9987093506981598,1.0385194370313382,0.8849375955608423,0.0833326022037929,0.9682701977646352,0.7600238673729794,0.801191880871592,0.7797424307732548,0.9373312528634821,0.5055,0.31659998713896786,0.6747531683223398,0.0,0.0,0.10052716378681821,0.038231863696342495,0.09319709806901535,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,25,2000,2000,0.5045,11.758595705032349,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18166288081034077,6,7.693243026733398,4.038519620895386,0.8425453414964403,0.05532783161506438,0.6633434141470091,0.05532783161506414,0.9991239276584803,1.0544517592735447,0.8857897149820825,0.08148208142967173,0.9672717964117542,0.8611698223771063,0.8121916767145956,0.8694619603609592,0.8260131516490568,0.5045,0.38572315913478256,0.6555997844467204,0.0,0.0,0.0939416092703509,0.027939346751877325,0.09930971385924925,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,26,2000,2000,0.499,12.142934083938599,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1775595948800466,6,7.886601686477661,4.23065972328186,0.9100947990596232,0.06836506917747198,0.7145727318603401,-0.06836506917747186,1.0171306539049356,0.9487655847274636,0.9076171466409715,0.11753951065772483,1.0251566572986963,0.9753561479235197,0.8795713311380566,0.8537756170641928,0.9269261173124755,0.499,0.32524265994102264,0.6468789145013637,0.0,0.0,0.11267845071380285,0.03393608458192473,0.10013965941088122,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,27,2000,2000,0.5105,11.937753438949585,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1928914512564556,6,7.867417573928833,4.044840097427368,0.8338468813482359,0.03350791572613809,0.6550952903059671,-0.03350791572613805,0.9959384935616975,0.9624305778355594,0.8639208688652645,0.09870235264946925,0.9626232215147338,0.7826754229902008,0.8071739566256712,0.8484351938291458,0.8928883435240857,0.5105,0.3014028512401697,0.7073440811211678,0.0,0.0,0.14556519425066455,0.046659874125251334,0.09823726219066715,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,28,2000,2000,0.4965,9.616517305374146,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.21092036630668956,6,7.602372884750366,2.0008280277252197,0.8001683322374292,0.09276981520378813,0.63599119169401,0.09276981520378806,0.9766359953808899,1.069405810584678,0.7860264595112926,0.06196120274139505,0.8479876622526876,0.7947449130277496,0.7847972567584353,0.7869886591517202,0.8331867011840997,0.4965,0.33887345705261585,0.6610439165869166,0.0,0.0,0.1016499808490616,0.038730642295192415,0.08198401500561629,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,t_learner,29,2000,2000,0.5025,11.425040245056152,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2174676169797717,6,7.433055400848389,3.9662840366363525,0.8827611489507279,0.019727096658659238,0.6891706547164715,0.01972709665865939,0.9856623929546574,1.0053894896133166,0.8055244081482269,0.08263735223747792,0.8881617603857048,0.8956482474242229,0.871235351900202,0.8637714915592009,0.8998505282779358,0.5025,0.3056640327139708,0.6586157217502635,0.0,0.0,0.10604765119127978,0.03323339031748489,0.10731938915657915,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,0,2000,2000,0.5,23.751186847686768,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18139667216380403,6,17.532551288604736,6.205309152603149,0.42890218054620727,0.04978107187050751,0.3354693999811647,0.04978107187050756,0.988634815670337,1.0384158875408445,0.9520336866310564,0.022607563145085496,0.9746412497761419,0.4293319580404673,0.40477706217195547,0.39837223093585844,0.4784950232478202,0.5,0.30161096242148194,0.6755440672048536,0.0,0.0,0.096,0.03617392029560568,0.12084866904148066,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,1,2000,2000,0.495,24.648269653320312,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19181611922490538,6,18.22269296646118,6.41397762298584,0.4164722164661553,0.0015840548105048313,0.31477767671876883,-0.0015840548105047567,0.9947717733296532,0.9931877185191483,1.0448766216889547,0.019022629092901644,1.0638992507818563,0.40177573173979997,0.34289714476955807,0.3807903796345838,0.5194159456779421,0.495,0.2615105049613446,0.6718587160923126,0.0,0.0,0.11812181218121812,0.04292046311676366,0.10668488565857716,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,2,2000,2000,0.5035,23.818488121032715,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18579911291154974,6,17.778931379318237,6.027908802032471,0.4057245386540622,0.044567628893594224,0.3093352023196925,0.04456762889359415,0.9804604494287746,1.0250280783223689,0.9252350197373581,0.012411434761520401,0.9376464544988785,0.4499615435310853,0.33428633215690584,0.36141303384227924,0.46218771241707846,0.5035,0.2929037483019912,0.7107596090634787,0.0,0.0,0.12976335840456182,0.05200336617670166,0.1300180432092643,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,3,2000,2000,0.5,24.17071795463562,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.196067928007674,6,17.676512002944946,6.481884002685547,0.3921369711768882,0.04454229804235721,0.3072228983082339,-0.044542298042357285,1.0087926713972664,0.9642503733549092,0.8796945097319429,0.022823906295372898,0.9025184160273158,0.383435325013332,0.3824712750813645,0.3740110816841473,0.4264908002549931,0.5,0.3339531679415336,0.674103785436549,0.0,0.0,0.108,0.04397804774632658,0.08348393134626104,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,4,2000,2000,0.4745,21.558305263519287,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.18496515088628676,6,17.40273356437683,4.142601490020752,0.416114723577401,0.06547208326583598,0.32068166533333686,-0.06547208326583598,0.9903193784566898,0.9248472951908538,0.9022600151434049,0.02007556854114423,0.9223355836845492,0.3876848208370499,0.3832727661535213,0.3746633130351302,0.5050106147346806,0.4745,0.2989067005510385,0.646543204391403,0.0,0.0,0.09182884683060641,0.040307352301775956,0.09620872186074654,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,5,2000,2000,0.5075,23.453500986099243,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.20092446250984977,6,17.354556560516357,6.08692193031311,0.4316526967756642,0.04487051989528146,0.32897197492274916,0.04487051989528135,0.9664879542782492,1.0113584741735306,0.9608416624790896,0.019426747718440884,0.9802684101975305,0.4216913473266577,0.37018907285282243,0.39952818301243115,0.5203939771402002,0.5075,0.32807189819113414,0.6704747301170138,0.0,0.0,0.09521642369533145,0.035002717603518106,0.14606359355552034,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,6,2000,2000,0.489,24.219865560531616,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19266516340584094,6,17.82456684112549,6.383833646774292,0.38670422812838756,0.05511600054766541,0.2971335290287817,-0.05511600054766542,1.003619649399195,0.9485036488515295,1.0155906649205766,0.02034281311013353,1.0359334780307101,0.3541520983118979,0.3542663282576386,0.3724178528290198,0.45665878183589265,0.489,0.347036171468478,0.6192937795864211,0.0,0.0,0.09889186366201241,0.02776811845669277,0.09743066258171393,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,7,2000,2000,0.4925,21.571598291397095,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.20567335592995023,6,17.547783136367798,4.012286424636841,0.45424487893924664,0.10393695048481333,0.34965314804974196,-0.10393695048481336,0.9985860310672204,0.8946490805824071,0.980825413254084,0.02142545127823403,1.002250864532318,0.38280619616135336,0.3745301495853852,0.4515826604703654,0.5784577116476662,0.4925,0.2613921765664383,0.6923932826880763,0.0,0.0,0.11139006276412193,0.041775178257900794,0.11379574324848574,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,8,2000,2000,0.493,21.78650140762329,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.19554726029567696,6,17.6319580078125,4.1426310539245605,0.4306738626134233,0.030368360771643843,0.33505405604399713,-0.03036836077164386,1.0063284488837538,0.97596008811211,1.0258101921364504,0.01615030482915758,1.041960496965608,0.42619460813095267,0.3618854183488469,0.40251366630965385,0.5170103985163234,0.493,0.3201051481548517,0.6428530196688977,0.0,0.0,0.087255101999992,0.0355156250203149,0.0810216864786433,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,9,2000,2000,0.497,24.046415090560913,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18665123516437457,6,17.89847993850708,6.136131048202515,0.4493821384607783,0.12084955643049033,0.3399261129575911,-0.1208495564304906,1.000148146210073,0.8792985897795826,0.8881430493003786,0.019127650704731325,0.9072707000051099,0.3803287377443597,0.3671603569521573,0.42229426414742166,0.591597923819094,0.497,0.34894679724308725,0.6455766442257557,0.0,0.0,0.08948522146797284,0.03447847881826681,0.08078551820768623,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,10,2000,2000,0.484,21.890356063842773,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.1796239158881758,6,17.7203311920166,4.158357381820679,0.39875345602959367,0.02544442464364627,0.3064087186267869,0.02544442464364617,1.0102761104198241,1.0357205350634704,1.005520003670872,0.015812918855771407,1.0213329225266434,0.38886605119768614,0.36959999738707855,0.4052238910486252,0.4289404493201618,0.484,0.2634772348719492,0.7084660029825222,0.0,0.0,0.11208277275930553,0.04894391429161667,0.11440045072227362,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,11,2000,2000,0.495,24.327154636383057,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.17597141791996485,6,18.18228268623352,6.132686138153076,0.4559683942558856,0.025305231325132183,0.3533483481675447,-0.025305231325132085,1.004209171295834,0.9789039399707019,1.0129738858445334,0.014988234185900895,1.0279621200304343,0.4570118123942546,0.4035834531103545,0.4356678795994816,0.5196949149588589,0.495,0.3442068138429245,0.6372707111713533,0.0,0.0,0.09464946494649465,0.02941239818286929,0.09611552777215057,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,12,2000,2000,0.509,21.19874405860901,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.21394918278246358,6,17.255176067352295,3.9321706295013428,0.46871743981796704,0.038386776405974876,0.34526229327958186,-0.03838677640597486,1.0076912717470716,0.9693044953410968,0.9935296539052595,0.02280270308255805,1.0163323569878175,0.40090731617318226,0.4122099164134341,0.4366611256179186,0.5978858783926714,0.509,0.3257734165160842,0.6853947295131546,0.0,0.0,0.09664931437785843,0.039104357628740476,0.08077544118162547,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,13,2000,2000,0.5,23.488971710205078,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.17691286647193466,6,17.467371225357056,6.009354829788208,0.42236188769810645,0.04050591369341916,0.33069762025765376,0.0405059136934192,0.9934729095450703,1.0339788232384894,0.955462529204086,0.016517878441679512,0.9719804076457655,0.37549795483059656,0.3858701350609605,0.42189619880891566,0.4956484428869869,0.5,0.3022884216423782,0.6784214934336719,0.0,0.0,0.105,0.03684026729527717,0.11923480287143695,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,14,2000,2000,0.511,20.974794387817383,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.21027413925753705,6,16.955104112625122,4.007859230041504,0.47242044119118837,0.047220115538291196,0.3581701490319869,-0.047220115538291293,0.9864716718243007,0.9392515562860095,0.8251362570629187,0.028494910022648368,0.8536311670855671,0.41009115963164916,0.4186445763672882,0.4215472002372047,0.6095770750803423,0.511,0.32065096746408267,0.6892736866186576,0.0,0.0,0.10565313611788106,0.03942937374351729,0.11064346666361993,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,15,2000,2000,0.506,20.846226453781128,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.19334664021435016,6,16.92050838470459,3.913872241973877,0.4009975693619633,0.02088177982030026,0.3099026415382392,0.020881779820300234,0.9872567721697856,1.0081385519900858,1.0433189917019805,0.013246616566661595,1.056565608268642,0.3503592942977587,0.39951299315541633,0.39487876451488185,0.4526640001935072,0.506,0.3208518736520211,0.7333859599752864,0.0,0.0,0.08508025155622409,0.04093872747994716,0.12699354593735465,0.1,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,16,2000,2000,0.505,21.192360639572144,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.19677175102848143,6,17.209617853164673,3.96987247467041,0.47095318169970585,0.08351623163011002,0.35573440137642126,-0.0835162316301102,1.003893844164219,0.9203776125341089,0.9959401649536346,0.025449501127573937,1.0213896660812085,0.4538941101948473,0.38644658710527036,0.38439473352568493,0.6197317631807644,0.505,0.3352262999157425,0.6840039728915296,0.0,0.0,0.09285928592859286,0.04038468825481288,0.0888227822996207,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,17,2000,2000,0.493,23.223466396331787,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18593773854692838,6,17.16707992553711,6.044253349304199,0.4147479299213816,0.06648525273203254,0.32709546879516677,-0.06648525273203248,0.9793423811024536,0.9128571283704211,0.8739854607812304,0.027048818459133983,0.9010342792403644,0.4075279042953421,0.4326130452247339,0.39375588450193616,0.424012553161356,0.493,0.3516098306088573,0.6229960827735688,0.0,0.0,0.07084588579361555,0.03161254980472318,0.0680944299097911,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,18,2000,2000,0.518,24.15936827659607,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2296373320311579,6,17.773990631103516,6.372868537902832,0.4288003042750187,0.05880029648866292,0.334052720793663,-0.05880029648866287,0.9985727292068496,0.9397724327181867,1.0572138290669773,0.022254967677734383,1.0794687967447116,0.4296632684804738,0.397903662390454,0.3672918965504553,0.5075801588800571,0.518,0.30433364425062887,0.6877242160908482,0.0,0.0,0.10219644659478684,0.03902893634136021,0.08684168392760973,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,19,2000,2000,0.4935,24.621449947357178,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2006989402630025,6,18.369524240493774,6.240793943405151,0.41334254381611724,0.04871022708728301,0.3182988723480719,0.04871022708728269,1.0013442425231096,1.0500544696103926,0.9235060020696253,0.007989856298694087,0.9314958583683194,0.42281497534559903,0.36991749894457665,0.40312091799894784,0.45308972641551964,0.4935,0.33888954490192524,0.6511087888037899,0.0,0.0,0.09395687871250241,0.03365141035218352,0.077437892271242,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,20,2000,2000,0.4755,23.957017183303833,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19579956036709986,6,17.856446266174316,6.08817195892334,0.44377669093670746,0.041854096931011164,0.3453266604830493,0.04185409693101098,0.9972729066129272,1.0391270035439384,1.0194142755998434,0.014827300309994573,1.034241575909838,0.5067361950436956,0.423400322400938,0.38131478045729045,0.45420330195096975,0.4755,0.3617193235184242,0.5954856007967797,0.0,0.0,0.08989383509807047,0.02568745522208655,0.07967446168670389,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,21,2000,2000,0.4985,24.27784752845764,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1922454697589055,6,17.971720695495605,6.290910959243774,0.4225603297984404,0.016186556279630948,0.33295520233313103,-0.016186556279630906,0.9942709486025046,0.9780843923228737,0.9593438476217971,0.026900994949910828,0.986244842571708,0.4045810585693167,0.41713753347687615,0.40931833408214413,0.4571628548706076,0.4985,0.3101180886788159,0.6413869166994082,0.0,0.0,0.0938728448556037,0.03703018654521409,0.08597188552461899,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,22,2000,2000,0.491,23.83855438232422,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2016310885150493,6,17.610031604766846,6.216637849807739,0.4364510324730482,0.03651458224835147,0.3383098815969837,0.036514582248351586,1.005694401834314,1.0422089840826654,1.0236094964904583,0.012998678464082758,1.036608174954541,0.44827789215375996,0.38690187575076107,0.39503699575053075,0.5052303008750353,0.491,0.3407052463480576,0.6461462133889466,0.0,0.0,0.08840464310436581,0.03382187253859759,0.09163018508675916,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,23,2000,2000,0.503,23.869439363479614,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.19759026646485872,6,17.77895760536194,6.079012632369995,0.394433442061651,0.017396717376316206,0.3075501379102091,-0.017396717376316363,0.9863786558371623,0.9689819384608461,0.9761199036995226,0.01253823732606485,0.9886581410255875,0.4300172298865836,0.34525486619918994,0.3632021802894329,0.43160096902794143,0.503,0.35919448554826816,0.6455945253278249,0.0,0.0,0.07509470340932274,0.029279438740008608,0.10956228566621484,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,24,2000,2000,0.5055,23.502872467041016,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2095061070501169,6,17.403278589248657,6.088055849075317,0.4274846558680743,0.047429613152538797,0.3288434004279724,0.04742961315253895,0.9987093506981598,1.0461389638506986,0.9526035781893082,0.015666619575327,0.9682701977646352,0.40020658867199516,0.4019737161793864,0.3910727025984877,0.506247452514437,0.5055,0.31659998713896786,0.6747531683223398,0.0,0.0,0.10052716378681821,0.038231863696342495,0.09319709806901535,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,25,2000,2000,0.5045,23.595988512039185,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.18166288081034077,6,17.428348064422607,6.156139135360718,0.4198462642233367,0.037563149498263004,0.32758900656748996,0.037563149498262706,0.9991239276584803,1.0366870771567434,0.9499488419314349,0.017322954480319286,0.9672717964117542,0.3971743418409789,0.38059156671045313,0.4272449220973356,0.46898605565973583,0.5045,0.38572315913478256,0.6555997844467204,0.0,0.0,0.0939416092703509,0.027939346751877325,0.09930971385924925,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,26,2000,2000,0.499,23.661661386489868,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1775595948800466,6,17.46150279045105,6.188770771026611,0.48473966088240505,0.061448360375536915,0.3710023094315191,-0.061448360375536665,1.0171306539049356,0.9556822935293987,0.9931707019113969,0.031985955387299425,1.0251566572986963,0.48741456827945745,0.5005250269678796,0.43954030900259505,0.5085235570740191,0.499,0.32524265994102264,0.6468789145013637,0.0,0.0,0.11267845071380285,0.03393608458192473,0.10013965941088122,0.05,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,27,2000,2000,0.5105,23.516223669052124,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.1928914512564556,6,17.340383052825928,6.160557270050049,0.4194695624965922,0.014908627147987685,0.3284055463907685,0.01490862714798755,0.9959384935616975,1.0108471207096852,0.9472614358718192,0.015361785642914572,0.9626232215147338,0.4294506492992792,0.35655103046835435,0.4170141218519434,0.46729175052504895,0.5105,0.3014028512401697,0.7073440811211678,0.0,0.0,0.14556519425066455,0.046659874125251334,0.09823726219066715,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,28,2000,2000,0.4965,21.246551275253296,"{'base_learner': 'gbm', 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",4,0.21092036630668956,6,17.274502754211426,3.959402322769165,0.39752142289575804,0.02448226630492556,0.30276838410820883,0.024482266304925598,0.9766359953808899,1.0011182616858154,0.8378654744891626,0.010122187763525026,0.8479876622526876,0.4208687696074918,0.3519209400688802,0.3448243830962519,0.46066300283034806,0.4965,0.33887345705261585,0.6610439165869166,0.0,0.0,0.1016499808490616,0.038730642295192415,0.08198401500561629,0.0,,0.5,0.5
fair_selection,fair_selection,synthetic,scenario,synthetic_gamma0,x_learner,29,2000,2000,0.5025,23.787407636642456,"{'base_learner': 'gbm', 'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05}",5,0.2174676169797717,6,17.7002112865448,6.074770212173462,0.4028623608113334,0.0072521314066424925,0.30842930560908266,-0.007252131406642409,0.9856623929546574,0.9784102615480149,0.8691900019810576,0.018971758404647265,0.8881617603857048,0.3966086397125418,0.3691016315116222,0.3444400872495074,0.48684589538200035,0.5025,0.3056640327139708,0.6586157217502635,0.0,0.0,0.10604765119127978,0.03323339031748489,0.10731938915657915,0.05,,0.5,0.5
